Time,Temp Setpoint,Temp Feedback,Pressure Setpoint,Pressure Feedback,TC00,TC01,TC02,TC03,TC04,TC05,TC06,TC07,N1,N2,N3,Vacuum SP,,,,,,,,,,,,,,,,,
seconds,C,C,Bar,Bar,C,C,C,C,C,C,C,C,mBar,mBar,mBar,mBar,,,,,,,,,,,,,,,,,
5464,463,120,0,119,977,7,0,6,992,120,319,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6890,110,2970,696,76,923,0,0
5469,463,120,0,120,29,7,0,6,983,120,381,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6890,110,2970,696,76,923,0,0
5474,463,120,0,119,977,7,0,6,983,120,319,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6890,110,2970,696,76,923,0,0
5479,463,120,0,119,956,7,0,6,983,120,319,120,39,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6890,110,2970,696,76,923,0,0
5484,463,120,0,120,49,7,0,7,10,120,381,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6890,110,2970,696,76,923,0,0
5489,463,120,0,120,112,7,0,6,983,120,475,120,195,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6890,110,2970,696,76,923,0,0
5494,463,120,0,120,112,7,0,6,983,120,444,120,195,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6890,110,2963,370,76,923,0,0
5499,463,120,0,120,39,7,0,7,1,120,381,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6890,110,2970,696,76,923,0,0
5504,463,120,0,120,101,7,0,6,992,120,444,120,195,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6890,110,2970,696,76,923,0,0
5509,463,120,0,120,91,7,0,6,983,120,412,120,195,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6890,110,2970,696,76,923,0,0
5514,463,120,0,120,29,7,0,6,983,120,350,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6890,110,2970,696,76,923,0,0
5519,463,120,0,119,977,7,0,6,983,120,319,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6890,110,2970,696,76,923,0,0
5524,463,120,0,120,8,7,0,7,19,120,350,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6897,436,2970,696,76,923,0,0
5529,463,120,0,120,8,7,0,6,983,120,350,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6890,110,2970,696,76,923,0,0
5534,463,120,0,119,956,7,0,6,983,120,319,120,39,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6890,110,2970,696,76,923,0,0
5539,463,120,0,119,914,7,0,6,983,120,257,120,8,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6890,110,2970,696,76,923,0,0
5544,463,120,0,119,987,7,0,7,10,120,350,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6897,436,2970,696,76,923,0,0
5549,463,120,0,120,60,7,0,6,983,120,412,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6890,110,2970,696,76,923,0,0
5554,463,120,0,120,8,7,0,6,983,120,350,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6890,110,2970,696,76,923,0,0
5559,463,120,0,119,966,7,0,7,19,120,319,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6897,436,2978,22,76,923,0,0
5564,463,120,0,120,39,7,0,6,983,120,381,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6890,110,2970,696,76,923,0,0
5569,463,120,0,120,39,7,0,6,983,120,381,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6890,110,2970,696,76,923,0,0
5574,463,120,0,119,987,7,0,6,983,120,350,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6890,110,2978,22,76,923,0,0
5579,463,120,0,119,946,7,0,7,10,120,288,120,39,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6897,436,2978,22,76,923,0,0
5584,463,120,0,120,29,7,0,6,983,120,350,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6897,436,2978,22,76,923,0,0
5589,463,120,0,120,49,7,0,6,992,120,412,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6897,436,2978,22,76,923,0,0
5594,463,120,0,120,18,7,0,6,983,120,381,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6890,110,2978,22,76,923,0,0
5599,463,120,0,119,977,7,0,7,19,120,319,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6897,436,2978,22,76,923,0,0
5604,463,120,0,120,18,7,0,6,983,120,381,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6890,110,2970,696,76,923,0,0
5609,463,120,0,120,18,7,0,6,983,120,350,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6897,436,2978,22,76,923,0,0
5614,463,120,0,119,977,7,0,6,983,120,319,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6897,436,2978,22,76,923,0,0
5619,463,120,0,119,946,7,0,6,983,120,288,120,39,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6890,110,2978,22,76,923,0,0
5624,463,120,0,120,39,7,0,6,992,120,412,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6897,436,2978,22,76,923,0,0
5629,463,120,0,120,91,7,0,7,1,120,444,120,195,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6897,436,2978,22,76,923,0,0
5634,463,120,0,120,70,7,0,7,19,120,412,120,163,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6897,436,2978,22,76,923,0,0
5639,463,120,0,120,8,7,0,7,1,120,350,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6890,110,2978,22,84,249,0,0
5644,463,120,0,120,39,7,0,6,992,120,381,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6897,436,2978,22,76,923,0,0
5649,463,120,0,120,39,7,0,6,992,120,381,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6897,436,2978,22,76,923,0,0
5654,463,120,0,119,987,7,0,6,992,120,319,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6897,436,2978,22,76,923,0,0
5659,463,120,0,119,946,7,0,7,10,120,288,120,39,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6897,436,2978,22,76,923,0,0
5664,463,120,0,119,987,7,0,6,983,120,319,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6897,436,2978,22,76,923,0,0
5669,463,120,0,119,966,7,0,6,983,120,319,120,39,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6897,436,2978,22,69,597,0,0
5674,463,120,0,119,946,7,0,6,992,120,288,120,39,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6897,436,2978,22,76,923,0,0
5679,463,120,0,119,904,7,0,6,983,120,226,120,8,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6897,436,2978,22,76,923,0,0
5684,463,120,0,119,977,7,0,6,983,120,319,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6897,436,2978,22,76,923,0,0
5689,463,120,0,120,18,7,0,6,983,120,350,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6897,436,2978,22,76,923,0,0
5694,463,120,0,119,987,7,0,7,10,120,319,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,2978,22,76,923,0,0
5699,463,120,0,119,977,7,0,6,983,120,319,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6897,436,2978,22,76,923,0,0
5704,463,120,0,119,997,7,0,6,983,120,350,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6897,436,2978,22,69,597,0,0
5709,463,120,0,120,29,7,0,6,983,120,381,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6897,436,2978,22,69,597,0,0
5714,463,120,0,119,977,7,0,6,983,120,319,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6897,436,2985,348,76,923,0,0
5719,463,120,0,119,946,7,0,7,19,120,288,120,39,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,2985,348,76,923,0,0
5724,463,120,0,120,29,7,0,6,992,120,350,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6897,436,2978,22,69,597,0,0
5729,463,120,0,120,70,7,0,6,992,120,412,120,163,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6897,436,2985,348,76,923,0,0
5734,463,120,0,120,49,7,0,7,1,120,381,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,2985,348,76,923,0,0
5739,463,120,0,119,987,7,0,6,983,120,319,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6897,436,2978,22,76,923,0,0
5744,463,120,0,120,29,7,0,6,983,120,381,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6897,436,2985,348,69,597,0,0
5749,463,120,0,120,39,7,0,6,983,120,381,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6897,436,2985,348,69,597,0,0
5754,463,120,0,119,977,7,0,6,992,120,319,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6897,436,2985,348,76,923,0,0
5759,463,120,0,119,946,7,0,7,19,120,288,120,39,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,2985,348,76,923,0,0
5764,463,120,0,119,956,7,0,7,1,120,319,120,39,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,2985,348,76,923,0,0
5769,463,120,0,119,966,7,0,6,992,120,319,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6897,436,2985,348,69,597,0,0
5774,463,120,0,119,946,7,0,6,983,120,288,120,39,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6897,436,2985,348,69,597,0,0
5779,463,120,0,119,873,7,0,6,983,120,226,119,977,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,2985,348,69,597,0,0
5784,463,120,0,119,977,7,0,6,983,120,319,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6897,436,2985,348,69,597,0,0
5789,463,120,0,120,29,7,0,6,983,120,350,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6897,436,2992,674,76,923,0,0
5794,463,120,0,119,997,7,0,6,983,120,319,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6897,436,2985,348,76,923,0,0
5799,463,120,0,119,946,7,0,7,10,120,288,120,39,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,2992,674,76,923,0,0
5804,463,120,0,120,8,7,0,6,983,120,350,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6897,436,2985,348,76,923,0,0
5809,463,120,0,119,997,7,0,6,983,120,319,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,2985,348,69,597,0,0
5814,463,120,0,119,956,7,0,6,983,120,319,120,39,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6897,436,2985,348,69,597,0,0
5819,463,120,0,119,914,7,0,7,19,120,257,120,8,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,2992,674,76,923,0,0
5824,463,120,0,119,997,7,0,6,983,120,350,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,2985,348,76,923,0,0
5829,463,120,0,120,29,7,0,6,992,120,381,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6897,436,2985,348,69,597,0,0
5834,463,120,0,120,8,7,0,6,983,120,350,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,2985,348,76,923,0,0
5839,463,120,0,119,956,7,0,7,10,120,319,120,39,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,2992,674,76,923,0,0
5844,463,120,0,120,60,7,0,6,992,120,412,120,163,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,2985,348,76,923,0,0
5849,463,120,0,120,184,7,0,6,983,120,506,120,288,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,2985,348,76,923,0,0
5854,463,120,0,120,143,7,0,6,992,120,506,120,226,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,2985,348,69,597,0,0
5859,463,120,0,120,91,7,0,6,992,120,412,120,195,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,2992,674,69,597,0,0
5864,463,120,0,120,132,7,0,6,992,120,475,120,226,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,2992,674,69,597,0,0
5869,463,120,0,120,112,7,0,6,992,120,475,120,195,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,2992,674,76,923,0,0
5874,463,120,0,120,70,7,0,7,19,120,412,120,163,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,2992,674,76,923,0,0
5879,463,120,0,120,8,7,0,6,992,120,350,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,2992,674,76,923,0,0
5884,463,120,0,120,39,7,0,6,992,120,412,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,2992,674,76,923,0,0
5889,463,120,0,120,49,7,0,6,992,120,381,120,163,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6897,436,2992,674,76,923,0,0
5894,463,120,0,120,18,7,0,6,992,120,350,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,2992,674,76,923,0,0
5899,463,120,0,119,956,7,0,7,1,120,288,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,2992,674,76,923,0,0
5904,463,120,0,119,977,7,0,6,992,120,319,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,2985,348,76,923,0,0
5909,463,120,0,119,987,7,0,6,992,120,319,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,2985,348,76,923,0,0
5914,463,120,0,119,946,7,0,6,992,120,288,120,39,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,2992,674,76,923,0,0
5919,463,120,0,119,914,7,0,6,983,120,257,120,8,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,2992,674,76,923,0,0
5924,463,120,0,120,8,7,0,7,1,120,350,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,2992,674,76,923,0,0
5929,463,120,0,120,49,7,0,7,10,120,381,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,2992,674,69,597,0,0
5934,463,120,0,120,29,7,0,7,1,120,381,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,2992,674,69,597,0,0
5939,463,120,0,119,977,7,0,7,19,120,319,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,2992,674,76,923,0,0
5944,463,120,0,120,18,7,0,7,1,120,381,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,2992,674,69,597,0,0
5949,463,120,0,120,18,7,0,7,1,120,381,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,2992,674,69,597,0,0
5954,463,120,0,119,966,7,0,6,992,120,319,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,2992,674,69,597,0,0
5959,463,120,0,119,925,7,0,7,38,120,257,120,39,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,3000,0,76,923,0,0
5964,463,120,0,119,966,7,0,7,19,120,319,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,3000,0,76,923,0,0
5969,463,120,0,119,883,7,0,6,983,120,226,119,977,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,2992,674,76,923,0,0
5974,463,120,0,119,821,7,0,6,973,120,163,119,914,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,3000,0,76,923,0,0
5979,463,120,0,119,811,7,0,6,973,120,132,119,914,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,2992,674,69,597,0,0
5984,463,120,0,119,925,7,0,6,973,120,257,120,39,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,2992,674,69,597,0,0
5989,463,120,0,119,966,7,0,6,964,120,319,120,39,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,2992,674,69,597,0,0
5994,463,120,0,119,966,7,0,6,973,120,319,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,2992,674,76,923,0,0
5999,463,120,0,119,956,7,0,6,983,120,319,120,39,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,2992,674,69,597,0,0
6004,463,120,0,120,70,7,0,6,973,120,412,120,163,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,2992,674,76,923,0,0
6009,463,120,0,120,112,7,0,6,973,120,444,120,195,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,3000,0,76,923,0,0
6014,463,120,0,120,101,7,0,6,992,120,444,120,195,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,3000,0,76,923,0,0
6019,463,120,0,120,29,7,0,6,973,120,381,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,3000,0,69,597,0,0
6024,463,120,0,120,91,7,0,6,973,120,444,120,163,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,2992,674,69,597,0,0
6029,463,120,0,120,101,7,0,6,973,120,444,120,195,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,3000,0,76,923,0,0
6034,463,120,0,120,49,7,0,6,973,120,381,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,3000,0,76,923,0,0
6039,463,120,0,119,977,7,0,6,973,120,319,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,3000,0,69,597,0,0
6044,463,120,0,120,18,7,0,6,973,120,350,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,3000,0,69,597,0,0
6049,463,120,0,120,18,7,0,7,10,120,350,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,3000,0,76,923,0,0
6054,463,120,0,119,966,7,0,6,983,120,319,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,2992,674,76,923,0,0
6059,463,120,0,119,925,7,0,6,973,120,257,120,39,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,3000,0,76,923,0,0
6064,463,120,0,120,8,7,0,6,983,120,350,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,3000,0,76,923,0,0
6069,463,120,0,120,70,7,0,6,983,120,412,120,163,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,3000,0,69,597,0,0
6074,463,120,0,120,49,7,0,7,1,120,381,120,163,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,3000,0,76,923,0,0
6079,463,120,0,120,18,7,0,6,983,120,350,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,3000,0,69,597,0,0
6084,463,120,0,120,80,7,0,6,983,120,412,120,163,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,3000,0,69,597,0,0
6089,463,120,0,120,70,7,0,6,983,120,412,120,163,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,3000,0,76,923,0,0
6094,463,120,0,120,29,7,0,6,973,120,350,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,3000,0,76,923,0,0
6099,463,120,0,119,966,7,0,7,10,120,319,120,39,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,3007,326,76,923,0,0
6104,463,120,0,120,8,7,0,6,983,120,350,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,3000,0,76,923,0,0
6109,463,120,0,120,8,7,0,6,983,120,350,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,3000,0,76,923,0,0
6114,463,120,0,119,956,7,0,6,983,120,319,120,39,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,3000,0,76,923,0,0
6119,463,120,0,119,904,7,0,6,983,120,257,119,977,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,3000,0,76,923,0,0
6124,463,120,0,119,987,7,0,7,10,120,319,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,3007,326,76,923,0,0
6129,463,120,0,120,29,7,0,6,983,120,381,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6904,762,3000,0,76,923,0,0
6134,463,120,0,120,18,7,0,6,983,120,350,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,3000,0,69,597,0,0
6139,463,120,0,119,977,7,0,6,983,120,319,120,39,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,3000,0,69,597,0,0
6144,463,120,0,120,18,7,0,6,992,120,350,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,3000,0,76,923,0,0
6149,463,120,0,120,29,7,0,6,973,120,381,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,3007,326,76,923,0,0
6154,463,120,0,119,997,7,0,6,983,120,350,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,3000,0,76,923,0,0
6159,463,120,0,119,966,7,0,6,983,120,319,120,39,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,3007,326,69,597,0,0
6164,463,120,0,119,997,7,0,6,983,120,319,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,3007,326,76,923,0,0
6169,463,120,0,119,997,7,0,6,992,120,319,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,3007,326,76,923,0,0
6174,463,120,0,119,946,7,0,7,1,120,288,120,39,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,3007,326,76,923,0,0
6179,463,120,0,119,894,7,0,6,983,120,226,119,977,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,3007,326,76,923,0,0
6184,463,120,0,119,987,7,0,6,983,120,319,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,3007,326,76,923,0,0
6189,463,120,0,120,29,7,0,6,983,120,381,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,3007,326,69,597,0,0
6194,463,120,0,119,997,7,0,7,10,120,350,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,3007,326,76,923,0,0
6199,463,120,0,119,956,7,0,6,983,120,319,120,39,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,3007,326,76,923,0,0
6204,463,120,0,120,29,7,0,6,983,120,381,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,3007,326,76,923,0,0
6209,463,120,0,120,18,7,0,6,983,120,350,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6919,414,3007,326,76,923,0,0
6214,463,120,0,119,966,7,0,6,992,120,319,120,39,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,3007,326,76,923,0,0
6219,463,120,0,119,935,7,0,7,19,120,257,120,39,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6919,414,3014,652,76,923,0,0
6224,463,120,0,120,39,7,0,6,983,120,381,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,3007,326,76,923,0,0
6229,463,120,0,120,80,7,0,6,983,120,412,120,163,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,3007,326,69,597,0,0
6234,463,120,0,120,49,7,0,6,983,120,381,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,3007,326,69,597,0,0
6239,463,120,0,119,997,7,0,6,983,120,319,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,3007,326,76,923,0,0
6244,463,120,0,120,91,7,0,6,992,120,444,120,163,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,3007,326,76,923,0,0
6249,463,120,0,120,70,7,0,6,983,120,412,120,163,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,3007,326,76,923,0,0
6254,463,120,0,120,39,7,0,6,983,120,381,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,3014,652,69,597,0,0
6259,463,120,0,119,977,7,0,6,983,120,319,120,39,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6919,414,3007,326,76,923,0,0
6264,463,120,0,120,29,7,0,6,992,120,350,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6919,414,3007,326,69,597,0,0
6269,463,120,0,120,18,7,0,7,19,120,350,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,3007,326,76,923,0,0
6274,463,120,0,119,966,7,0,7,19,120,319,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6919,414,3014,652,76,923,0,0
6279,463,120,0,119,904,7,0,7,10,120,226,120,8,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6919,414,3014,652,76,923,0,0
6284,463,120,0,119,987,7,0,7,1,120,319,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6919,414,3014,652,76,923,0,0
6289,463,120,0,120,60,7,0,6,973,120,412,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6919,414,3014,652,76,923,0,0
6294,463,120,0,120,39,7,0,6,983,120,381,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,3007,326,69,597,0,0
6299,463,120,0,119,987,7,0,6,983,120,350,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,3014,652,69,597,0,0
6304,463,120,0,120,60,7,0,6,983,120,412,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,3014,652,76,923,0,0
6309,463,120,0,120,49,7,0,6,973,120,381,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6919,414,3007,326,69,597,0,0
6314,463,120,0,119,997,7,0,6,973,120,381,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6919,414,3007,326,69,597,0,0
6319,463,120,0,119,977,7,0,6,983,120,319,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6919,414,3014,652,76,923,0,0
6324,463,120,0,120,29,7,0,7,1,120,381,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6919,414,3014,652,84,249,0,0
6329,463,120,0,120,29,7,0,6,983,120,381,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6919,414,3014,652,69,597,0,0
6334,463,120,0,119,977,7,0,6,983,120,319,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6919,414,3014,652,76,923,0,0
6339,463,120,0,119,956,7,0,6,983,120,319,120,39,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6912,88,3014,652,76,923,0,0
6344,463,120,0,120,29,7,0,6,983,120,381,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6919,414,3014,652,76,923,0,0
6349,463,120,0,120,101,7,0,7,1,120,444,120,163,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6919,414,3014,652,76,923,0,0
6354,463,120,0,120,70,7,0,6,983,120,412,120,163,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6919,414,3007,326,69,597,0,0
